BHARTIARTL,TECHM,TATAMTRDVR,HINDALCO,AMBUJACEM,SBIN,ITC,COALINDIA,ICICIBANK,WIPRO,YESBANK,GAIL,INFRATEL,TATAMOTORS,ADANIPORTS,BPCL,SUNPHARMA,AXISBANK,CIPLA,ZEEL,AUROPHARMA,TIME 
 384.10, 654.65, 202.65, 237.65, 237.00, 253.15, 262.50, 284.60, 289.90, 289.35, 313.35, 327.40, 345.80, 359.05, 381.60, 415.05, 517.50, 552.80, 559.70, 575.20, 622.90,1523594958.68
 384.10, 654.65, 202.60, 237.65, 237.00, 253.20, 262.50, 284.60, 289.90, 289.35, 313.35, 327.35, 345.80, 359.25, 381.60, 415.05, 517.40, 552.50, 559.70, 575.20, 622.90,1523594960.08
 384.10, 654.60, 202.60, 237.65, 237.00, 253.20, 262.50, 284.60, 289.90, 289.35, 313.35, 327.40, 345.80, 359.25, 381.60, 415.00, 517.40, 552.50, 559.70, 575.20, 622.90,1523594961.25
 384.10, 654.55, 202.60, 237.70, 237.10, 253.10, 262.50, 284.60, 289.95, 289.35, 313.40, 327.40, 345.90, 359.20, 381.60, 415.30, 517.40, 552.50, 559.40, 575.20, 622.65,1523594962.53
 384.25, 654.65, 202.60, 237.80, 237.10, 253.20, 262.50, 284.55, 289.95, 289.40, 313.35, 327.40, 345.90, 359.05, 381.50, 415.00, 517.40, 552.80, 559.40, 575.20, 622.60,1523594964.24
 384.25, 654.60, 202.65, 237.85, 237.10, 253.10, 262.40, 284.55, 289.85, 289.40, 313.35, 327.40, 345.90, 359.10, 381.50, 415.00, 517.50, 552.80, 559.40, 575.20, 622.60,1523594965.53
 384.30, 654.60, 202.60, 237.85, 237.10, 253.15, 262.40, 284.55, 289.90, 289.40, 313.40, 327.40, 345.90, 359.10, 381.50, 415.00, 517.50, 552.80, 559.40, 575.20, 622.80,1523594966.8
 384.30, 654.60, 202.65, 237.85, 237.10, 253.15, 262.50, 284.60, 289.90, 289.40, 313.35, 327.40, 346.00, 359.20, 381.60, 415.15, 517.50, 552.80, 559.40, 575.25, 622.60,1523594969.09
 384.30, 654.60, 202.65, 237.85, 237.10, 253.10, 262.50, 284.55, 289.90, 289.20, 313.35, 327.40, 346.00, 359.20, 381.60, 414.80, 517.45, 552.60, 559.40, 575.25, 622.60,1523594970.4
 384.30, 654.75, 202.65, 237.85, 237.10, 253.15, 262.50, 284.55, 289.90, 289.35, 313.35, 327.40, 346.00, 359.20, 381.60, 414.75, 517.40, 552.60, 559.40, 575.25, 622.60,1523594972.0
 384.30, 654.75, 202.60, 237.75, 237.10, 253.10, 262.50, 284.55, 289.90, 289.35, 313.45, 327.40, 346.00, 359.20, 381.60, 414.85, 517.40, 552.60, 559.40, 575.25, 622.60,1523594973.17
 384.40, 654.75, 202.60, 237.75, 237.10, 253.15, 262.50, 284.55, 289.90, 289.35, 313.45, 327.40, 346.00, 359.20, 381.60, 415.10, 517.40, 552.60, 559.40, 575.25, 622.05,1523594974.42
 384.40, 655.30, 202.65, 237.85, 237.10, 253.15, 262.50, 284.55, 289.90, 289.35, 313.45, 327.40, 346.00, 359.20, 381.50, 414.90, 517.40, 552.40, 559.40, 575.25, 622.05,1523594975.77
 384.40, 655.00, 202.65, 237.85, 237.10, 253.15, 262.50, 284.50, 289.90, 289.35, 313.35, 327.40, 346.00, 359.30, 381.50, 415.00, 517.45, 552.45, 559.40, 575.50, 622.25,1523594977.53
 384.40, 655.00, 202.60, 237.75, 237.10, 253.15, 262.50, 284.50, 289.85, 289.35, 313.35, 327.40, 346.00, 359.30, 381.50, 415.00, 517.40, 552.55, 559.40, 575.50, 622.00,1523594978.7
 384.40, 655.25, 202.60, 237.80, 237.10, 253.15, 262.50, 284.45, 289.85, 289.35, 313.45, 327.40, 346.00, 359.20, 381.50, 415.00, 517.45, 552.55, 559.40, 575.50, 622.00,1523594981.56
 384.40, 655.25, 202.60, 237.80, 237.10, 253.15, 262.50, 284.45, 289.90, 289.35, 313.40, 327.40, 346.00, 359.20, 381.50, 415.00, 517.45, 552.50, 559.40, 575.50, 622.25,1523594982.75
 384.40, 655.20, 202.60, 237.80, 237.10, 253.20, 262.50, 284.25, 289.90, 289.40, 313.45, 327.40, 346.00, 359.25, 381.50, 415.00, 517.45, 552.50, 559.40, 575.25, 622.35,1523594984.34
 384.40, 655.25, 202.65, 237.80, 237.10, 253.10, 262.55, 284.30, 289.85, 289.40, 313.45, 327.40, 346.00, 359.30, 381.50, 415.05, 517.50, 552.55, 559.40, 575.25, 622.55,1523594985.59
 384.20, 655.30, 202.65, 237.85, 237.10, 253.10, 262.55, 284.30, 289.90, 289.35, 313.45, 327.40, 346.00, 359.30, 381.50, 415.05, 517.50, 552.45, 559.40, 575.25, 622.55,1523594986.8
 384.20, 655.60, 202.65, 237.90, 237.10, 253.15, 262.55, 284.30, 289.90, 289.35, 313.45, 327.40, 346.00, 359.30, 381.50, 415.05, 517.50, 552.45, 559.40, 575.25, 622.55,1523594988.05
 384.20, 655.60, 202.65, 237.90, 237.10, 253.15, 262.55, 284.30, 289.90, 289.35, 313.35, 327.40, 346.00, 359.30, 381.50, 415.00, 517.70, 552.45, 559.40, 575.10, 622.55,1523594989.49
 384.20, 655.75, 202.65, 237.90, 237.10, 253.15, 262.60, 284.45, 289.90, 289.35, 313.35, 327.35, 346.00, 359.40, 381.50, 415.00, 517.70, 552.45, 559.40, 575.10, 622.45,1523594991.12
 384.20, 655.65, 202.65, 237.80, 237.10, 253.15, 262.60, 284.45, 289.90, 289.35, 313.35, 327.35, 345.80, 359.40, 381.50, 415.00, 517.70, 552.65, 559.40, 575.25, 622.20,1523594993.05
 384.35, 655.75, 202.65, 237.80, 237.10, 253.15, 262.60, 284.45, 289.90, 289.35, 313.35, 327.35, 345.80, 359.50, 381.50, 415.05, 517.70, 552.65, 559.40, 575.15, 622.20,1523594994.22
 384.35, 655.65, 202.65, 237.80, 237.15, 253.20, 262.60, 284.45, 289.90, 289.35, 313.45, 327.40, 345.80, 359.50, 381.50, 415.05, 517.50, 552.65, 559.40, 575.15, 622.10,1523594995.59
 384.35, 655.75, 202.65, 237.90, 237.15, 253.15, 262.60, 284.25, 289.90, 289.35, 313.40, 327.40, 345.80, 359.50, 381.50, 415.00, 517.75, 552.50, 559.40, 575.15, 622.10,1523594998.14
 384.35, 655.85, 202.65, 237.85, 237.15, 253.10, 262.50, 284.25, 289.90, 289.35, 313.40, 327.40, 345.80, 359.50, 381.50, 415.00, 517.75, 552.70, 559.40, 575.15, 622.70,1523594999.31
 384.25, 655.85, 202.65, 237.85, 237.15, 253.10, 262.50, 284.25, 289.90, 289.35, 313.40, 327.40, 345.80, 359.50, 381.50, 415.00, 517.75, 552.70, 559.40, 575.15, 622.70,1523595000.65
 384.35, 655.30, 202.65, 237.95, 237.15, 253.10, 262.50, 284.25, 289.85, 289.35, 313.40, 327.40, 345.80, 359.50, 381.60, 415.40, 517.50, 552.70, 559.40, 575.10, 622.35,1523595002.95
 384.35, 655.45, 202.65, 237.85, 237.15, 253.10, 262.60, 284.20, 289.90, 289.30, 313.60, 327.40, 345.80, 359.45, 381.60, 415.40, 517.50, 552.70, 559.40, 575.10, 622.55,1523595004.14
 384.35, 655.45, 202.65, 237.80, 237.15, 253.15, 262.60, 284.20, 289.90, 289.40, 313.65, 327.30, 345.85, 359.45, 381.60, 415.40, 517.50, 552.70, 559.40, 575.10, 622.50,1523595005.8
 384.35, 655.65, 202.65, 238.00, 237.15, 253.10, 262.60, 284.15, 289.90, 289.40, 313.50, 327.30, 345.85, 359.45, 381.60, 415.40, 517.75, 552.55, 559.40, 575.10, 622.75,1523595007.9
 384.35, 655.65, 202.65, 238.00, 237.15, 253.10, 262.60, 284.15, 289.90, 289.40, 313.50, 327.30, 345.85, 359.45, 381.60, 415.40, 517.80, 552.50, 559.40, 575.10, 622.75,1523595009.09
 384.35, 655.75, 202.65, 238.00, 237.15, 253.10, 262.70, 284.20, 289.90, 289.40, 313.65, 327.30, 345.85, 359.45, 381.60, 415.10, 517.80, 552.55, 559.40, 575.10, 622.75,1523595010.36
 384.35, 655.80, 202.65, 238.15, 237.15, 253.15, 262.70, 284.10, 289.85, 289.35, 313.55, 327.30, 345.80, 359.50, 381.60, 415.10, 517.80, 552.55, 559.40, 575.10, 622.50,1523595012.25
 384.35, 655.85, 202.70, 238.15, 237.15, 253.15, 262.70, 284.00, 289.85, 289.35, 313.55, 327.30, 345.85, 359.50, 381.50, 415.40, 517.60, 552.50, 559.40, 575.10, 622.55,1523595013.46
 384.35, 655.90, 202.70, 238.10, 237.15, 253.15, 262.65, 284.25, 289.80, 289.35, 313.60, 327.30, 345.85, 359.50, 381.50, 415.35, 517.60, 552.50, 559.40, 575.10, 622.55,1523595015.33
 384.35, 655.75, 202.70, 238.40, 237.15, 253.15, 262.65, 284.25, 289.85, 289.35, 313.75, 327.30, 345.85, 359.40, 381.60, 415.35, 517.60, 552.75, 559.40, 575.10, 622.55,1523595016.59
 384.35, 655.85, 202.70, 238.40, 237.15, 253.20, 262.65, 284.00, 289.85, 289.35, 313.75, 327.30, 345.85, 359.40, 381.60, 415.35, 517.60, 552.75, 559.40, 575.10, 622.55,1523595018.32
 384.35, 655.85, 202.70, 238.25, 237.15, 253.20, 262.50, 284.00, 289.95, 289.35, 313.80, 327.35, 345.85, 359.25, 381.60, 415.05, 517.80, 552.45, 559.40, 575.10, 622.70,1523595019.54
 384.35, 655.85, 202.70, 238.20, 237.15, 253.20, 262.50, 284.00, 289.85, 289.35, 313.80, 327.35, 345.85, 359.25, 381.60, 415.00, 517.80, 552.45, 559.40, 575.10, 622.70,1523595020.72
 384.35, 655.85, 202.70, 238.20, 237.15, 253.15, 262.65, 284.00, 289.85, 289.35, 313.75, 327.30, 345.85, 359.30, 381.50, 415.00, 517.75, 552.45, 559.40, 575.15, 622.55,1523595022.16
 384.35, 655.90, 202.70, 238.35, 237.15, 253.15, 262.65, 284.00, 289.95, 289.45, 313.75, 327.35, 345.85, 359.30, 381.50, 415.00, 517.75, 552.65, 559.40, 575.15, 622.55,1523595023.52
 384.35, 655.90, 202.70, 238.35, 237.15, 253.20, 262.65, 284.00, 289.85, 289.45, 313.85, 327.35, 345.85, 359.40, 381.50, 415.35, 517.60, 552.65, 559.40, 575.10, 622.55,1523595025.03
 384.35, 655.85, 202.70, 238.35, 237.15, 253.20, 262.65, 284.00, 289.95, 289.45, 313.85, 327.35, 345.85, 359.40, 381.50, 415.00, 517.80, 552.65, 559.40, 575.10, 622.55,1523595027.16
 384.35, 655.85, 202.70, 238.35, 237.15, 253.20, 262.65, 284.10, 289.95, 289.45, 313.90, 327.35, 345.95, 359.45, 381.50, 415.20, 517.80, 552.65, 559.40, 575.10, 622.55,1523595028.34
 384.35, 655.80, 202.70, 238.35, 237.15, 253.20, 262.60, 284.10, 289.95, 289.45, 313.75, 327.35, 345.95, 359.45, 381.50, 415.00, 517.80, 552.55, 559.40, 575.10, 622.60,1523595029.61
 384.35, 655.90, 202.70, 238.30, 237.15, 253.20, 262.60, 284.10, 289.95, 289.45, 313.75, 327.35, 345.95, 359.50, 381.50, 415.00, 517.80, 552.55, 559.40, 575.10, 622.60,1523595031.39
 384.30, 655.85, 202.70, 238.30, 237.15, 253.20, 262.60, 284.00, 289.95, 289.50, 313.75, 327.35, 345.95, 359.45, 381.50, 415.00, 517.80, 552.55, 559.40, 575.10, 622.60,1523595032.7
 384.30, 655.85, 202.70, 238.15, 237.15, 253.20, 262.60, 284.15, 289.95, 289.65, 313.75, 327.35, 345.95, 359.25, 381.50, 415.05, 517.90, 552.55, 559.40, 575.10, 622.85,1523595035.34
 384.10, 655.85, 202.70, 238.15, 237.15, 253.20, 262.60, 284.15, 289.95, 289.65, 313.90, 327.35, 345.90, 359.25, 381.50, 415.05, 517.90, 552.55, 559.40, 575.10, 622.85,1523595036.61
 384.10, 655.85, 202.70, 238.00, 237.15, 253.25, 262.60, 284.15, 290.00, 289.65, 313.90, 327.35, 345.90, 359.20, 381.50, 415.05, 517.90, 552.55, 559.40, 575.15, 622.85,1523595037.92
 384.10, 655.90, 202.75, 238.00, 237.15, 253.25, 262.60, 284.15, 290.00, 289.65, 313.85, 327.35, 345.90, 359.20, 381.60, 414.85, 517.90, 552.65, 559.45, 575.15, 622.85,1523595039.47
 384.10, 655.85, 202.75, 238.00, 237.15, 253.25, 262.60, 284.15, 290.00, 289.50, 313.80, 327.35, 346.00, 359.35, 381.60, 415.00, 517.90, 552.40, 559.45, 575.15, 622.65,1523595041.22
 384.10, 655.85, 202.80, 238.00, 237.15, 253.25, 262.60, 284.15, 290.00, 289.65, 313.95, 327.35, 346.00, 359.20, 381.50, 415.00, 517.90, 552.40, 559.45, 575.15, 622.65,1523595042.47
 384.10, 655.85, 202.80, 238.00, 237.15, 253.25, 262.60, 284.15, 290.00, 289.65, 313.80, 327.35, 346.00, 359.20, 381.50, 414.80, 517.90, 552.40, 559.45, 575.10, 622.90,1523595043.64
 384.10, 655.90, 202.80, 237.90, 237.15, 253.25, 262.60, 284.15, 290.00, 289.65, 313.85, 327.35, 345.95, 359.20, 381.50, 414.80, 517.90, 552.65, 559.45, 575.10, 622.90,1523595045.25
 384.10, 655.85, 202.80, 237.90, 237.30, 253.30, 262.60, 284.05, 289.95, 289.65, 313.85, 327.35, 345.95, 359.40, 381.50, 414.80, 517.80, 552.65, 559.45, 575.10, 622.90,1523595047.27
 384.10, 655.90, 202.80, 237.85, 237.30, 253.30, 262.60, 284.05, 289.95, 289.65, 313.85, 327.35, 345.95, 359.40, 381.50, 414.75, 517.80, 552.65, 559.45, 575.10, 622.90,1523595048.46
 384.10, 655.90, 202.80, 237.85, 237.30, 253.30, 262.60, 284.00, 290.00, 289.65, 313.85, 327.30, 345.95, 359.45, 381.50, 414.75, 517.80, 552.65, 559.45, 575.10, 622.90,1523595049.67
 384.10, 655.90, 202.75, 237.75, 237.30, 253.25, 262.60, 284.00, 289.90, 289.65, 313.90, 327.35, 345.95, 359.45, 381.50, 414.75, 517.90, 552.65, 559.45, 575.10, 622.90,1523595051.1
 384.10, 655.90, 202.75, 237.75, 237.10, 253.25, 262.60, 284.00, 289.95, 289.60, 313.95, 327.25, 345.95, 359.45, 381.50, 414.75, 517.90, 552.65, 559.45, 575.10, 622.90,1523595052.7
 384.10, 655.90, 202.75, 237.70, 237.10, 253.25, 262.55, 283.90, 289.95, 289.65, 313.95, 327.35, 345.95, 359.30, 381.50, 414.80, 517.90, 552.80, 559.45, 575.15, 622.80,1523595055.48
 384.10, 655.90, 202.80, 237.70, 237.10, 253.20, 262.60, 284.15, 289.95, 289.65, 313.85, 327.35, 345.95, 359.30, 381.50, 414.85, 517.90, 552.45, 559.65, 575.10, 622.90,1523595056.62
 384.10, 656.00, 202.80, 237.75, 237.10, 253.25, 262.50, 284.15, 289.90, 289.60, 313.85, 327.35, 345.95, 359.30, 381.50, 414.85, 518.00, 552.40, 559.65, 575.10, 622.90,1523595057.95
 384.10, 655.90, 202.80, 237.75, 237.10, 253.20, 262.50, 284.15, 289.90, 289.65, 313.85, 327.35, 346.00, 359.45, 381.50, 414.85, 517.95, 552.70, 559.65, 575.10, 622.80,1523595059.69
 384.10, 656.40, 202.80, 237.80, 237.10, 253.20, 262.60, 284.15, 289.90, 289.65, 313.80, 327.35, 345.95, 359.45, 381.50, 414.85, 517.95, 552.70, 559.65, 575.10, 623.00,1523595060.83
 384.05, 656.15, 202.80, 237.90, 237.20, 253.20, 262.60, 284.15, 289.90, 289.65, 313.80, 327.45, 345.95, 359.45, 381.50, 414.85, 517.80, 552.70, 559.65, 575.10, 622.80,1523595062.06
 384.05, 656.70, 202.75, 237.90, 237.20, 253.15, 262.60, 284.15, 289.95, 289.65, 313.80, 327.30, 345.95, 359.45, 381.50, 415.00, 517.95, 552.75, 559.65, 575.10, 622.90,1523595063.56
 384.00, 656.35, 202.75, 237.95, 237.20, 253.20, 262.50, 284.15, 289.90, 289.60, 313.95, 327.40, 345.90, 359.45, 381.50, 415.00, 518.00, 552.65, 559.65, 575.10, 622.90,1523595064.71
 384.10, 656.35, 202.75, 237.95, 237.20, 253.20, 262.55, 284.10, 289.95, 289.60, 313.90, 327.40, 345.90, 359.45, 381.50, 414.85, 517.80, 552.40, 559.30, 575.10, 623.00,1523595066.23
 384.00, 656.50, 202.75, 237.95, 237.20, 253.20, 262.55, 284.10, 289.95, 289.65, 313.90, 327.40, 345.90, 359.45, 381.50, 414.85, 517.80, 552.40, 559.30, 575.15, 623.00,1523595067.48
 383.95, 656.50, 202.80, 237.85, 237.20, 253.20, 262.55, 284.10, 289.95, 289.65, 313.90, 327.40, 345.90, 359.45, 381.60, 414.85, 517.95, 552.75, 559.30, 575.15, 623.00,1523595068.71
 384.00, 656.50, 202.80, 237.95, 237.20, 253.20, 262.55, 284.10, 289.95, 289.65, 313.90, 327.40, 345.90, 359.25, 381.60, 414.85, 517.95, 552.65, 559.30, 575.15, 622.80,1523595069.94
 383.95, 656.80, 202.80, 238.05, 237.20, 253.20, 262.55, 284.10, 289.90, 289.65, 313.80, 327.40, 345.90, 359.25, 381.60, 414.85, 517.95, 552.45, 559.30, 575.15, 622.80,1523595071.69
 384.05, 656.50, 202.80, 238.05, 237.20, 253.20, 262.55, 283.95, 289.90, 289.65, 313.80, 327.40, 345.90, 359.25, 381.60, 414.85, 517.95, 552.45, 559.30, 575.15, 622.70,1523595072.87
 384.05, 656.50, 202.80, 237.95, 237.20, 253.20, 262.55, 283.95, 289.90, 289.65, 313.80, 327.40, 345.95, 359.25, 381.60, 414.85, 517.95, 552.45, 559.70, 575.15, 622.70,1523595074.1
 384.05, 656.50, 202.80, 237.95, 237.20, 253.15, 262.55, 283.95, 289.90, 289.65, 313.85, 327.40, 345.95, 359.35, 381.50, 414.85, 517.60, 552.45, 559.70, 575.15, 622.60,1523595075.32
 383.90, 656.90, 202.80, 238.05, 237.20, 253.15, 262.55, 283.95, 289.95, 289.75, 313.75, 327.45, 345.95, 359.40, 381.35, 414.80, 517.60, 552.45, 559.70, 575.15, 622.50,1523595077.59
 383.95, 656.90, 202.80, 238.05, 237.20, 253.20, 262.55, 284.00, 289.90, 289.75, 313.80, 327.45, 345.95, 359.35, 381.35, 414.80, 517.60, 552.45, 559.70, 575.15, 622.55,1523595079.2
 382.85, 656.90, 202.80, 238.05, 237.20, 253.20, 262.55, 284.00, 289.90, 289.75, 313.80, 327.45, 345.95, 359.35, 381.35, 414.80, 517.60, 552.40, 559.70, 575.10, 622.55,1523595081.14
 383.15, 656.25, 202.75, 238.05, 237.20, 253.15, 262.60, 284.00, 289.90, 289.75, 313.75, 327.45, 345.95, 359.35, 381.35, 414.80, 517.75, 552.40, 559.70, 575.10, 622.55,1523595082.26
 383.20, 656.60, 202.75, 238.05, 237.20, 253.15, 262.65, 284.00, 289.90, 289.75, 313.75, 327.45, 345.95, 359.25, 381.35, 414.80, 517.75, 552.40, 559.70, 575.10, 622.65,1523595083.58
 383.10, 656.60, 202.75, 238.10, 237.20, 253.15, 262.55, 284.05, 289.95, 289.75, 313.75, 327.45, 345.90, 359.20, 381.35, 414.80, 517.80, 552.65, 559.70, 575.10, 622.65,1523595086.22
 383.25, 656.80, 202.75, 238.00, 237.20, 253.10, 262.55, 284.05, 289.95, 289.80, 313.70, 327.50, 345.90, 359.20, 381.50, 414.80, 517.80, 552.60, 559.70, 575.10, 622.65,1523595087.36
 383.25, 656.80, 202.75, 238.00, 237.20, 253.10, 262.65, 284.15, 289.95, 289.80, 313.70, 327.50, 345.90, 359.30, 381.50, 414.80, 517.80, 552.60, 559.70, 575.10, 622.65,1523595088.67
 383.30, 656.60, 202.75, 238.00, 237.20, 253.15, 262.50, 284.10, 289.95, 289.80, 313.65, 327.50, 345.90, 359.20, 381.50, 414.85, 517.90, 552.45, 559.70, 575.15, 622.70,1523595090.99
 383.30, 656.25, 202.60, 238.00, 237.20, 253.15, 262.60, 284.10, 289.95, 289.80, 313.65, 327.50, 345.90, 359.20, 381.50, 414.85, 517.90, 552.45, 559.70, 575.15, 622.70,1523595092.13
 383.30, 656.25, 202.60, 238.00, 237.20, 253.15, 262.60, 284.10, 289.95, 289.80, 313.60, 327.45, 345.90, 359.20, 381.50, 414.80, 517.90, 552.45, 559.70, 575.15, 622.70,1523595093.75
 383.25, 656.55, 202.60, 237.95, 237.20, 253.15, 262.50, 284.10, 289.90, 289.80, 313.65, 327.45, 346.00, 359.35, 381.50, 414.80, 517.65, 552.45, 559.70, 575.15, 622.65,1523595095.8
 383.55, 656.10, 202.75, 237.85, 237.20, 253.15, 262.50, 284.10, 289.90, 289.80, 313.65, 327.50, 345.80, 359.35, 381.50, 414.85, 517.65, 552.40, 559.70, 575.15, 622.65,1523595096.93
 383.55, 656.10, 202.75, 237.85, 237.20, 253.15, 262.50, 284.10, 289.95, 289.80, 313.80, 327.50, 345.80, 359.35, 381.50, 414.75, 517.65, 552.40, 559.70, 575.15, 622.50,1523595098.17
 383.70, 656.20, 202.75, 237.80, 237.20, 253.15, 262.50, 284.15, 289.95, 289.80, 313.80, 327.50, 345.80, 359.20, 381.50, 414.75, 517.75, 552.60, 559.70, 575.15, 622.50,1523595100.03
 383.70, 656.20, 202.75, 237.80, 237.20, 253.10, 262.55, 284.10, 289.95, 289.80, 313.65, 327.50, 345.80, 359.20, 381.50, 414.75, 517.90, 552.60, 559.70, 575.15, 622.45,1523595101.22
 383.70, 656.20, 202.75, 237.75, 237.20, 253.10, 262.55, 284.10, 289.95, 289.80, 313.70, 327.50, 345.95, 359.20, 381.50, 414.75, 517.90, 552.40, 559.60, 575.15, 622.80,1523595103.07
 383.70, 656.20, 202.75, 237.80, 237.20, 253.15, 262.55, 284.10, 289.95, 289.75, 313.70, 327.50, 345.95, 359.20, 381.50, 414.60, 517.90, 552.40, 559.60, 575.20, 622.80,1523595104.33
 383.70, 656.00, 202.60, 237.85, 237.20, 253.15, 262.55, 284.10, 289.95, 289.80, 313.70, 327.50, 345.95, 359.20, 381.50, 414.60, 517.90, 552.40, 559.60, 575.20, 622.80,1523595105.59
 383.70, 656.15, 202.60, 237.85, 237.20, 253.15, 262.55, 284.10, 289.95, 289.80, 313.85, 327.50, 346.00, 359.20, 381.50, 414.60, 517.90, 552.30, 559.60, 575.20, 623.00,1523595107.27
 383.70, 656.15, 202.60, 237.85, 237.20, 253.15, 262.55, 284.10, 289.95, 289.80, 313.70, 327.50, 346.00, 359.30, 381.50, 414.35, 517.75, 552.35, 559.60, 575.20, 623.00,1523595108.41
 383.70, 656.00, 202.60, 237.85, 237.20, 253.10, 262.35, 284.10, 289.95, 289.80, 313.65, 327.50, 346.00, 359.35, 381.50, 414.10, 517.95, 552.35, 559.60, 575.20, 623.00,1523595109.77
 383.70, 656.15, 202.75, 237.80, 237.20, 253.10, 262.55, 284.10, 289.90, 289.80, 313.65, 327.55, 346.00, 359.30, 381.50, 414.10, 517.95, 552.30, 559.60, 575.15, 623.20,1523595111.18
 383.70, 656.00, 202.75, 237.80, 237.20, 253.20, 262.30, 284.05, 289.85, 289.80, 313.60, 327.50, 346.00, 359.45, 381.50, 414.10, 517.65, 552.30, 559.60, 575.10, 623.20,1523595112.66
 383.70, 656.00, 202.75, 237.80, 237.20, 253.10, 262.30, 284.05, 289.85, 289.85, 313.65, 327.55, 345.85, 359.25, 381.50, 414.05, 517.65, 552.45, 559.70, 575.10, 623.20,1523595113.87
 383.45, 656.00, 202.75, 237.80, 237.20, 252.80, 262.30, 284.00, 289.95, 289.85, 313.55, 327.55, 345.85, 359.15, 381.50, 414.05, 517.65, 552.45, 559.70, 575.10, 623.20,1523595115.41
 383.50, 656.00, 202.75, 237.75, 237.20, 252.90, 262.30, 284.00, 289.95, 289.85, 313.55, 327.55, 345.85, 359.15, 381.50, 414.20, 517.65, 552.25, 559.70, 575.10, 622.75,1523595116.55
 383.50, 656.00, 202.75, 237.80, 237.20, 252.90, 262.35, 284.10, 289.90, 289.85, 313.55, 327.55, 345.85, 359.15, 381.50, 414.00, 517.65, 552.40, 559.70, 575.10, 622.75,1523595117.78
 383.50, 656.15, 202.75, 237.75, 237.20, 252.80, 262.35, 284.10, 289.90, 289.85, 313.50, 327.65, 345.85, 359.40, 381.50, 414.00, 517.65, 552.45, 559.70, 575.15, 622.80,1523595119.58
 383.55, 656.15, 202.75, 237.75, 237.20, 252.90, 262.35, 284.10, 289.90, 289.85, 313.60, 327.70, 345.85, 359.40, 381.50, 414.00, 517.75, 552.30, 559.70, 575.15, 622.80,1523595120.86
 383.55, 656.15, 202.75, 237.85, 237.20, 252.80, 262.40, 284.00, 289.85, 289.85, 313.75, 327.65, 345.85, 359.30, 381.50, 414.20, 517.75, 552.30, 559.70, 575.10, 622.80,1523595123.48
 383.50, 656.05, 202.60, 237.80, 237.20, 252.80, 262.40, 284.00, 289.80, 289.90, 313.75, 327.65, 345.85, 359.30, 381.50, 414.00, 517.80, 552.20, 559.70, 575.10, 622.80,1523595124.65
 383.50, 656.05, 202.60, 237.80, 237.20, 252.80, 262.40, 284.00, 289.90, 289.90, 313.60, 327.70, 345.85, 359.30, 381.50, 414.00, 517.80, 552.20, 559.70, 575.15, 623.05,1523595126.38
 383.55, 656.05, 202.60, 237.85, 237.20, 252.70, 262.40, 284.00, 289.85, 289.90, 313.50, 327.70, 346.00, 359.40, 381.50, 414.00, 517.70, 552.20, 559.70, 575.15, 623.00,1523595127.56
 383.55, 656.05, 202.60, 237.85, 237.20, 252.70, 262.40, 284.00, 289.85, 289.90, 313.60, 327.70, 346.00, 359.40, 381.55, 414.00, 517.85, 552.20, 559.70, 575.20, 623.00,1523595128.7
 383.55, 656.05, 202.60, 237.85, 237.20, 252.80, 262.40, 284.10, 289.85, 289.90, 313.50, 327.70, 346.00, 359.30, 381.60, 414.00, 517.65, 552.20, 559.70, 575.20, 623.00,1523595129.95
 383.55, 656.00, 202.70, 237.95, 237.20, 252.80, 262.40, 284.10, 289.75, 289.90, 313.60, 327.75, 346.00, 359.40, 381.55, 414.00, 517.65, 552.20, 559.70, 575.20, 623.00,1523595131.71
 383.55, 656.00, 202.60, 237.85, 237.20, 252.80, 262.30, 284.10, 289.75, 289.95, 313.55, 327.70, 346.00, 359.40, 381.55, 414.00, 517.65, 552.20, 559.70, 575.20, 623.15,1523595133.14
 383.55, 656.00, 202.70, 237.85, 237.20, 252.90, 262.30, 284.10, 289.70, 289.95, 313.60, 327.75, 346.00, 359.45, 381.55, 414.00, 517.60, 552.25, 559.70, 575.10, 623.15,1523595134.4
 383.55, 656.00, 202.60, 237.95, 237.20, 252.80, 262.40, 284.10, 289.75, 289.95, 313.60, 327.75, 346.00, 359.45, 381.55, 414.00, 517.60, 552.20, 559.00, 575.10, 623.35,1523595135.9
 383.55, 656.00, 202.60, 237.90, 237.20, 252.85, 262.40, 284.00, 289.75, 289.95, 313.50, 327.75, 346.00, 359.45, 381.55, 414.00, 517.60, 552.20, 559.00, 575.10, 623.35,1523595137.03
 383.55, 656.00, 202.60, 237.90, 237.20, 252.85, 262.40, 283.90, 289.75, 290.00, 313.50, 327.75, 346.00, 359.45, 381.55, 414.05, 517.60, 552.15, 558.85, 575.10, 623.35,1523595138.25
 383.55, 655.80, 202.70, 237.90, 237.20, 252.85, 262.35, 283.90, 289.75, 289.95, 313.50, 327.75, 345.90, 359.35, 381.60, 414.05, 517.50, 552.30, 558.10, 575.10, 623.35,1523595140.08
 383.55, 655.70, 202.70, 237.95, 237.20, 252.80, 262.40, 284.00, 289.65, 289.95, 313.65, 327.75, 345.90, 359.40, 381.55, 414.05, 517.45, 552.30, 558.10, 575.10, 623.15,1523595141.4
